0  EHR Functional Elements\: Provides data details  e .g . date time of data entered  by whom  where  and upon request .
0  EHR Functional Elements\: Displays and highlights patient-entered information  .
0  Ensures the correct data for the correct patient are transmitted to the correct destinations or correct recipients  which can be a provider  a provider role  a service department  a health service delivery program or an organization .
0  Via a usable interface  nurses need immediate and easy access to accurate and critical information about the care provided to patients to support decision-making regarding safe  quality care .
0  Allows single sign on for integrated access across systems .
0  Allows role-based access to EHR system .
0  Displays the patients care plan  interventions and outcome data indexed by associated patient goals or associated assessment  e .g . problem  health concern .
0  Triggers alerts and notifications according to data entered and recommends prioritization of interventions .
0  Allows user system preferences such as font size to be specified by the individual nurse and enabled by nurses logon .
0  Nurses need decision support resources at the point of care to provide their patients with safe and quality care .
0  Nurses need access to the evidence level and possibly references that inform recommendations within clinical guidelines .
0  Imports evidence-based decision support guidelines or algorithms .
0  Stores meta-information about the decision support guidelines or algorithms  e .g . issue date  version control  references possibly and possibly issue organization or source  as well as level of evidence when available .
0  Displays evidence level of a recommendation (when available) automatically  according to pre-established parameters or upon request .
0  Sorts clinical guidelines according to evidence level and clinical applicability .
0  Alerts or notifies nurses of recommendations according to data entered and provides level of evidence .
0  Captures nurses actions on recommendations  e .g . accept  import  export  edit  or override and allows reasons to be entered as needed .
0  Provides evidence-based clinical decision support by nurse pulling the information from an EHR-linked reference possibly and possibly by being embedded in the EHR to push information to help inform and support nurses critical thinking and decision-making .
0  Imports computer-readable decision supports such as clinical guidelines and algorithms for nursing assessments  interventions and outcomes .
0  Captures nurse review of clinical decision support for future professional development purposes  continuing education purposes and quality assurance purposes .
0  Presents clinical guidelines or algorithms and embedded practical tools automatically according to the data entered and pre-established parameters or upon the nurses request .
0  Allows nurses easy access to other functionality informed practice from the assessment data or intervention data or outcome data and triggers appropriate responses  e .g . when the intervention is to schedule a follow-up visit in 2 weeks  the response triggered by this intervention can be searching and offering an available time and date for the patients follow-up appointment within the timeframe .
0  Nurses need to share current and accurate information about nursing care with their colleagues and patients to enhance patient safety by improved communications  elimination of duplicate practices  and comprehensive care .
0  Nurses demonstrate their contribution to client outcomes by sharing current and accurate nursing care information .
0  Nurses need access to clinical care documented by other providers .
0  Nurses need access to view inter-professional information about their patients conditions .
0  Ensures unambiguous information will be captured  viewed  sent or received across the continuum of care in near real-time .
0  Captures information collected by different point of service (PoS) devices and saves them in the shared health records  e .g . problem list  allergies .
0  Captures new information entered by different providers into the same care plan that is stored in the shared health record .
0  Synchronizes information in the shared health record according to date and time and location (e .g . in chronological or reverse chronological order) to allow nurses easy access to the most recent results within a longitudinal health record .
0  Sorts information according to the nurses preferences .
0  Creates reports in the shared health information record according to the nurses preferences .
0  Allows nurses to download required information in the shared health record via their PoS devices to their patients medical records .
0  Nurses need a summary of patient status and plan of care during care transitions or handovers .
0  Nurses need to inform receiving health care providers about key data related to nursing care including assessment  plan of care and outcomes information .
0  Nurses require access to historical patient data to support patient interaction and care planning .
0  Captures patient summary information .
0  Allows real time or near-real time information to be auto-populated into a template that provides a patient profile and plan of care according to pre-established criteria .
0  Sends this summary to the nurses PoS devices .
0  Allows nursing validation of the summary data by categories  capturing a portion versus all data  e .g . nurse could choose to just review or validate allergies not the medication list .
0  Displays source of patient information  e .g . when the interventions were ordered  by whom and where .
0  Displays plan of care including interventions  status of completion  completion according to date  date range  encounter visits  patient problems possibly and possibly health promotion or prevention roles  outcomes roles  provider roles or provider roles  services displays to whom the interventions have been assigned  date and status of completion  e .g . ordered  in-progress  completed or not completed with a reason .
0  Allows secure messaging and notifications about discrepancies within the patients circle of care .
0  Nurses need to capture a core set of discrete patient data considered clinically relevant for sharing across the continuum of care .
0  Nurses need to have analytic reports for care planning and resource management .
0  Nurses need to ensure that the required and mandated patient documentation is complete .
0  Imports templates and stores templates  e .g . Canadian Health Outcomes for Better Information and Care (C-HOBIC)  Canadian Triage and Acuity Scale (CTAS) and interRAI that can capture core sets of discrete patient data .
0  Allows downloads of these patient core data set templates to the nurses PoS devices .
0  Presents for use the appropriate nursing core data set templates for the right care settings (e .g . long term care  mental health) according to pre-established criteria .
0  Allows nurses to set up parameters (e .g . according to problems  health promotion or prevention or health concerns) as to when the nursing core data set templates can be automatically presented for use .
0  Auto-populates information available in EHR to the patient core data set templates and allows edits and additional entries .
0  Captures the core data entered in the shared health record according to pre-established parameters .
0  Creates a report and displays a report on the nursing core data according to pre-established criteria  the nurses preferences and upon request .
0  Nurses need patient-specific information to provide patient centered care or family centered care .
0  Nurses need to advocate for the patient by ensuring that care components are well coordinated and well understood by all parties involved .
1  Nurses need to involve and support patients and their families  with patient consent  in the plan of care and  as able and appropriate  in data entry of their own health information .
0  Nurses need to view and monitor data entered by patients regarding self-care; dependent upon the patients capability and patient education  may need to assist the patient with their self-care data entry .
0  Nurses need to ensure the planned care activities are carried out or provide reasons when they are not carried out .
1  Nurses need access to the patients consent directives and preferences .
0  Captures different care plan templates that can be generic or condition or problem or diagnosis-specific .
0  Allows customization of the generic care plan template to suit the patients needs .
0  Auto-populates existing EHR data into the initial care plan template .
0  Automatically captures new data available in the EHR to update the plan of care .
0  Captures self-care information captured by self-care devices  such as glucose meters or home blood pressure monitors  into the care plan according to pre-established parameters and identifies that this information was entered by patients .
0  Accepts updates to the care plan on status of self-care tasks sent by the patients or their families if the patient allows .
0  Synchronizes information longitudinally in the care plan .
0  Allows patients to download their plan of care to their PoS devices such as personal computers or cellular phones and allows them to send a copy of their care plan to their families or caregivers if they wish .
0  Alerts or notifies patients of their self-care tasks according to the care plan .
1  Allows patients to request an accurate comparison of their own self-care information or how their own results compare with their peers .
1  Links patient with family members for review of data  e .g . aging family member and children out of province  subject to consent .
0  Alerts or notifies the nurses when their patients post questions or concerns according to agreed upon criteria and terms of use  e .g . response time between the nurses and the patients  and captures these questions as encounter information .
1  Allows nurses names or roles to be either included or excluded in e-mail as appropriate  e .g . may need to be by role or team to support continuity of care .
0  Receives and stores the patients current and dated care directives  Power of Attorney (POA) for Personal Care  and data source  e .g . including information about who contributed  e .g . by the patients or the nurses PoS system .
0  Allows nurses to view patients care directives available in the EHR  upon request .
0  Allows nurses to view the patients preferences available in the EHR upon request  such as those related to diversity .
0  Accepts different data entry methods initiated by patients  e .g . voice  text  or touch .
0  Presents EHR patient resource materials and tools in different languages and different formats  e .g . materials that will support patients with disabilities such as visual impairment  hearing problems  mobility limitations or patient diversities .
0  Sends EHR resource materials such as decision support aids to the patients according to the patients preferences .
0  Imports and stores nursing tools  products and clinical practice guidelines  such as C-HOBIC  interRAI  CTAS  orders or order sets  care plans or pathways that are of nursing-specific or interdisciplinary nature or specific to care settings or jurisdictions .
0  Presents nursing tools  products and clinical guidelines automatically according to pre-established thresholds  e .g . according to provider  service department  organization  health care sector  or jurisdiction or upon the nurses request .
0  Allows nursing tools  products and clinical guidelines to be downloaded to PoS devices and that allow for easy customization .
0  Notifies nurses when tools  products and clinical guidelines have been updated and allows nurses to easily download the new versions to their PoS devices .
0  Auto-populates existing EHR data in these tools and products .
0  Allows nurses to validate pre-populated data possibly and possibly edit and capture additional data if needed and date or time stamp when done .
0  Synchronizes the data longitudinally  creates reports and displays findings according to the nurses preferences .
1  Informs nursing and inter-professional practice by obtaining anonymized data for the purpose of health system use .
0  Displays data in an easily-viewed format along with readily available data details such as a source  date or time .
0  Displays the source data upon request .
0  Nurses need useful  concise and current patient information at the point of care .
0  Nurses need prompt decision support in order to provide safe  quality care .
0  Presents patient information in real time or near real-time at the point of care .
0  Presents information to the nurses according to a chosen index criteria  key words criteria  nurse-specified criteria or role-based preferences .
0  Allows nurses to set up thresholds for alerts and notifications for the patient information .
0  Sends urgent and critical information with alerts and visually displays this information in a way that differentiates urgent or critical data .
0  Sends routine information with or without notifications according to the nurses preferences .
0  Allows nurses to update the thresholds for alerts and notifications according to the patients clinical condition and care needs .
0  Displays information according to the nurses preferences .
0  Longitudinally synchronizes and archives information according to the pre-established criteria .
0  Presents last charted values from information automatically and upon the nurses request .
0  Presents the most recent patient goals  assessment  intervention  outcomes and care planning data in the plan of care either automatically or according to pre-established thresholds or upon the nurses request .
0  Presents the most recent diagnostic imaging and laboratory results or reports and medication list automatically according to pre-established rules or upon the nurses request .
0  Links alerts or notifications to the respective EHR functions so these alerts and notifications can be acted on quickly  e .g . if the notification is about scheduling the patient for a follow up visit in 2 weeks  provides a link to the providers calendar .
0  Allows nurses to enter a reason(s) when alerts and notification are overridden and allows these reasons to be accessible in the EHR .
0  Nurses require pre-population of standardized  coded data from EHR to PoS according to pre-determined criteria .
0  Nurses require appropriate reuse of electronic patient data to minimize unnecessary duplication of patient questioning and of data entry .
0  Nurses require last charted values to be displayed for validation prior to committing the data to the PoS system .
0  Auto-populates templates with existing EHR patient information according to pre-established parameters .
0  Longitudinally synchronizes and archives historical information .
0  Displays and exports archived information when needed .
0  Links auto-populated patient information to the data source (e .g . who entered it  when and where) .
0  Captures PoS data that have been validated by nurses .
0  Automatically updates the care plan according to the submitted assessment data  orders or order sets  e .g . vital signs  lab results  numeric values  or measurement scores or other completed interventions .
0  Ensures the same data can be used by different PoS devices and to synchronize them .
1  Nurses need to access patient information in situations that may go against the patients prior consent directives .
0  Nurses need access to data when systems are not available .
1  CRITICAL DATA ACCESS\: Nurses need to provide legitimate care in crisis situations that may go against prior patient consent directives (break the glass situations) .
0  CRITICAL DATA ACCESS\: Nurses need to comply with legislation specific to disclosing patient information against patient consent and documenting the reason(s) for disclosure .
1  Captures business rules for appropriate information disclosure .
1  Allows nurses to quickly and appropriately unlock or unmask patient information and captures reasons for doing so according to the pre-established business rules .
0  Provides business continuity in the situation where the EHR system is not available by providing access to the last available clinically relevant patient data in the EHR .
0  Nurses need to coordinate patient scheduled activities and access to services .
0  Nurses collaborate with patient and other health care providers possibly and possibly organizations to coordinate and manage patient care activities such as diagnostic tests and follow-up appointments clinics .
0  Provides a view of patients historical and future scheduled appointments to assist in the coordination and sequencing of patient care and services .
0  Allows for integration of data real-time into point of service tools versus having to access EHR separately for data .
0  Provides shared care plan for patient and his or her circle of care .
0  Use of standardized and coded data to support information sharing and enabling the appropriate re-use and display of data for improved nursing productivity and efficiency  .
0  Use of a shared patient care plan for improved inter-professional and patient communications and coordination of care .
0  Use of standardized evidence-based clinical content and clinical decision support for improved patient safety and care evaluation .
0  The primary purpose of the EHR is to provide a documented record of care that supports present and future care by the same or other clinicians. Any other purpose for which the health record is used may be considered secondary .
0  The ED is a unique care setting where a number of non-clinical associates as well as administrators and managers must have access to the system .
0  Furthermore  users may at different times have different roles .
0  The following table should be used as a guide to the nomenclature used to describe users who may interact with an EDIS .
0  For instance  functions pertaining to the functions related to prescribing are usually granted to physicians  physician assistants and nurse practitioners  so users of such functions would be described as a licensed prescriber but not as a user or a provider .
1  Tracking physical location can be accomplished by capturing updates to the patients location that are manually entered by users into the system  or it can be done in an automated fashion using radio-frequency ID (RFID) or other technologies .
1  The system should track patient physical location through all phases of visit  from pre-arrival through disposition .
1  At certain times the actual location of the patient may require supporting information .
0  For instance  a patient who has been sent to radiology may require his or her patient room to be saved because the patients family members or personal belongings remain .
0  Tracking the status of care is covered in Clinical Workflow Tracking and Task Management .
0  Tracking of patients progress through the ED encounter requires the capture of certain milestones in the business logic behind the system .
0  For instance  when a patient is moved from the waiting room to a patient room  the time the patient entered the treatment area should be automatically captured .
0  Patient arrival and registration are relatively complex and time-sensitive tasks involving data capture of both clinical and administrative data .
0  In most cases  the EDIS is not the primary system used to capture the gamut of demographic or administrative information .
0  Instead  a record is generated in the EDIS upon patient entry  and further demographic and administrative data are sent to the system via HL7 messaging once the patient is formally registered into the hospital ADT system .
0  Critical to this workflow is the ability to manage the patient before formal registration has occurred  the identification of a single patient ID and record in both the EDIS systems and hospital systems  timely generation of a hospital account or billing number to facilitate interoperability with other hospital systems .
0  The process of merging administrative data captured in the hospital system with the unique patient record in the EDIS should be largely automated  and only require human intervention if errors in either process prevent a certain match of the data .
0  Because the emergency department patient is ideally first encountered by a clinical provider (i .e . triage nurse) and not registration personnel  a search for past visits in the EDIS should be available to providers to retrieve medical summary data that has been captured in previous visits  including the patients problem list  medications or allergies .
0  Conversely  identification of a patients previous visits prior to triage or formal registration should not be required .
0  In fact  it should be possible to enter a patient into the EDIS without any demographic information (i .e . John or Jane Doe) .
0  Quick registration is another process that allows clinical providers to enter the minimal amount of data sufficient to generate a new encounter or account number for the patient .
0  This permits clinicians to order tests and other procedures on the patient although formal registration and verification of administrative data has not yet occurred .
0  Full registration is the process whereby administrative personnel capture the entire spectrum of demographic information including contacts  addresses  and insurance information .
0  In the ED  there exists a critical need for distributed communication of the status of workflow tasks .
0  An essential EDIS function is the management and display of tasks to be accomplished .
0  The management of tasks within the EDIS requires the maintenance of a master set of tasks  the ability to invoke those tasks  and a method for displaying those tasks .
0  Tasks include orders tasks  consultations tasks  clinical tasks such as transportation to radiology  and flags for patient follow-up  etc .
0  Tasks must be assigned to at least one entity  and in the ED are usually assigned to a member of the healthcare team or to a department (i .e . radiology) .
0  Tasks are also either linked to a particular patient  or occasionally to infrastructure in the ED (i .e . a bed that needs cleaning) .
0  For instance  in one ED  the assignment of an order for a Chest Radiograph may be assigned to the patients primary RN alone  who carries out the task of ordering the study in the hospital information system and contacting transport to take the patient to the radiology department (sub-optimal) .
0  The system must link every clinical task to a particular patient and resource .
0  Resources may include members of the health care team  objects such as stock items  and on occasion a place in the ED chart .
0  For instance  an order for an ECG could be linked to the patients primary ED nurse  to the hospital heart station  to the ECG section of the chart to prompt the ED physician for an interpretation  and to the charge capture system .
0  The system must also display those tasks which have been ordered or initiated  but have not been completed  as well as display and notify providers about tasks which have returned results that are awaiting review .
0  The tracking and display of tasks takes two major forms\: the display of the status of tasks for an individual patient  and .
0  The tracking and display of tasks takes two major forms\: the display of tasks for a particular member of the healthcare team (i .e . MD  RN or Tech) or external department (i .e . Radiology  Laboratory  and Admitting) .
0  The system must provide means to order laboratory tasks  radiology tasks  medications tasks  nursing tasks  and materials management .
0  Orders are a unique subset of clinical tasks that possess certain qualities .
0  As with all tasks  an individual order may actually comprise a number of bundled tasks .
0  For instance  an order for a complete blood count may comprise a number of sub-tasks  including obtaining the blood specimen  transporting the specimen to the lab  initiating the order in the laboratory system  and creating tasks to the physician to complete including review and documentation of results .
0  For success  orders must be highly specific and customizable by personnel role  physical location  and patient-specific factors (i .e . major trauma patient) .
0  For instance  the order for an ECG may be carried out by an ED RN in one institution  and a person from heart station in another .
0  Roles such as these may be shared or vary by time of day or day of week .
0  The system must support the capture of clinical documentation by all ED providers including physicians  nurses  technologists  transporters  and any other providers of clinical care .
0  The system should permit providers to document both observations and medical decision making and to reflect exactly what each provider wants to say .
0  For example  a patients list of medications may be incorporated from a previous encounter  verified and updated in triage .
0  This process is frequently duplicated by the physician or other provider as part of their history and documentation .
0  This information re-use requires the ability to manage inter-practitioner discrepancies  allowing providers to agree information  comment information  update information  or annotate information gleaned at different points during the encounter .
0  Sometimes this means commenting on findings that are not duplicated  sometimes it means verification of findings  but in all cases it means not having discrepancies which can be of severe medical and medical-legal consequence .
0  Proper documentation of an encounter such as this would require proper time stamps for when data was available and documented .
0  ED clinicians frequently must wait until the end or stay after an assigned shift  to find time to complete records .
0  Moreover  ED records are often created discontinuously  and systems need to consider provisions for permitting staggered  delayed  and offsite completion of records as well as monitoring and reporting their completion .
0  The system should provide a means for a provider to display patient records needing attention or completion .
0  The system should provide a means to create addendums to documents that have already been signed and hence cannot be changed .
0  The system must also allow for completion of the encounter record in a discontinuous sequence  but to retain particular formatting .
0  For instance  a physician may write discharge instructions and prescriptions to discharge a patient quickly  but not document the history and physical until much later .
0  ED Physicians sometime do not get documentation completed at the end of each shift .
0  It is conceivable in a busy shift that a physician may want to look over his or her clinical documentation before signing the chart .
0  Documentation should be able to be done in any order  with good perspectives of what has and has not been completed  as well as what remains to be completed .
0  The system needs to provide a means to track all flavors of outstanding patient issues after the ED visit is completed .
0  For example  the system should allow providers to identify patients with outstanding laboratory study issues  radiological study issues  or other diagnostic study issues  or to arrange follow-up care that could not be adjudicated prior to discharge .
1  These tasks may be delegated to a particular person or may be displayed to entire ED staff .
0  In addition  the system needs to track patients requiring administrative action after discharge (i .e . patient satisfaction or other non-clinical follow-up) .
0  Furthermore  the system need to provide a means to reconcile preliminary diagnostic test results with the final interpretations of the services requested (i .e . reconcile ED interpretation with ultimate radiologist dictation) .
0  Hence  interoperability with radiology information system and ECG system (not traditional interfaces) becomes desirable (see interoperability) .
0  Description\: Care Management functions are those used directly by providers as they create a record and deliver patient care in the ED .
0  In the ED  there are frequently times when actions or activities related to patients are also applicable to the patient representative .
0  Description\: For those functions related to data capture  data may be captured using standardized code sets or nomenclature  depending on the nature of the data  or captured as unstructured data .
0  Data is entered by a variety of caregivers .
0  Details of who entered data and when it was captured must be tracked .
0  Data may also be captured from monitoring devices or other applications .
0  Statement\: Identify and maintain a single patient record for each patient .
0  Description\: A single patient record is needed for legal purposes  as well as to organize information unambiguously for the provider .
1  All health information is captured and linked to the patient record .
0  The patient is uniquely identified  after which the record is tied to that patient .
0  However  it is advantageous to tie specific information directly to a patient so that if a patient returns  legacy data may be incorporated and updated when beginning a new encounter .
0  Combining information on the same patient  or separating information where it was inadvertently captured for the wrong patient  helps maintain health information for a single patient .
0  The system shall create a single logical record for each patient .
0  The system shall provide the ability to create a record for a patient when the identity of the patient is unknown .
0  The system shall provide the ability to store more than one identifier for each patient record .
0  The system shall associate key identifier information (e .g .  system ID  medical record number) with each patient record .
0  The system shall associate interventions to be administered to the unique identity of the patient .
0  The system shall provide the ability to uniquely identify a patient and tie the record to a single patient .
0  The system shall provide the ability  through a controlled method  to merge or link dispersed information for an individual patient upon recognizing the identity of the patient .
0  When health information has been mistakenly associated with a patient  the system shall provide the ability to mark the information as erroneous in the record of the patient in which it was mistakenly associated and represent that information as erroneous in all outputs containing that information .
0  When health information has been mistakenly associated with a patient  the system shall provide the ability to associate it with the correct patient .
0  The system shall provide the ability to retrieve parts of a patient record using a primary identifier  secondary identifiers  or other information which are not identifiers  but could be used to help identify the patient .
0  The system should provide the ability to obsolete a patients record  inactivate a patients record  nullify a patients record  destroy a patients record and archive a patients record in accordance with local policies and procedures  as well as applicable laws and regulations .
0  The system shall provide a means to enter patients into the system that have been missed or who were seen during system downtime .
0  Statement\: Capture and maintain demographic information .
1  Description\: Contact information including addresses and phone numbers  as well as key demographic information such as date of birth information  gender information  and other information is stored and maintained for patient identification  reporting purposes and for the provision of care .
0  Patient demographics are captured and maintained as discrete fields (e .g .  patient names and addresses) and may be enumerated  numeric or codified .
0  Key patient identifiers are shown on all patient information output (such as name and ID# on each screen of a patients record) .
0  The system will track who updates demographic information  and when the demographic information is updated .
0  The system shall capture demographic information as part of the patient record .
0  The system shall store and retrieve demographic information as discrete data .
0  The system shall provide the ability to retrieve demographic data as part of the patient record .
0  The system shall provide the ability to update demographic data .
0  The system should provide the ability to report demographic data .
0  The system should store historical values of demographic data over time .
0  The system shall present a set of patient identifying information at each interaction with the patient record .
0  The system shall store  at a minimum  the following information with the patient record\: Name .
0  The system shall store  at a minimum  the following information with the patient record\: Date of birth .
0  The system shall store  at a minimum  the patient record of Administrative gender .
0  The system shall store  at a minimum  the patient record of Internal Patient ID .
0  The system shall store  at a minimum  the patient record of Account number .
0  The system shall store  at a minimum  the following information with the patient record\: The system should store .
0  The system shall store  at a minimum  the patient record of Patient Address .
0  The system shall store  at a minimum  the patient record of Telephone number .
0  The system shall store  at a minimum  the patient record of Emergency Contact Name .
0  The system shall store  at a minimum  the patient record of Emergency Contact Address .
0  The system shall store  at a minimum  the patient record of Emergency Contact Telephone Number .
0  The system shall store  at a minimum  the patient record of Emergency Contact Relationship .
0  The system shall store  at a minimum  the patient record of Primary Practitioner Name .
0  The system shall store  at a minimum  the patient record of Primary Practitioner ID .
0  The system shall store  at a minimum  the patient record of Primary Practitioner Type .
0  The system shall store  at a minimum  the patient record of Primary Practitioner Address .
0  The system shall store  at a minimum  the patient record of Primary Practitioner Telephone Number .
0  The system shall store  at a minimum  the patient record of Primary Practitioner Organization .
0  Statement\: Identify the patient in the EDIS and initiate a new encounter .
0  The system must be able to immediately generate a new patient encounter without the need to identify the patient or previous records .
0  To maximize usability  when time permits  identification of a previous patient record in the EDIS should be possible to facilitate the triage process by recovering prior medications  allergies  problems .
0  Data entry is minimized and time can be spent verifying  updating  and correcting data .
0  The system shall be able to immediately generate a new encounter at the time of patient arrival .
0  The system shall permit the users to identify a patients pre-existing record in the system at the time of arrival .
1  The system should permit the user to search by core demographic data \: name  DOB  administrative gender  patient ID number and number of the account.
1  The system should provide the ability to retrieve legacy data once the patient is identified .
0  The system shall provide the ability to assign an identity to a patient at the time of arrival .
0  The system shall provide the ability to assign either a previously established identity for the patient or to create a new identity .
0  The system shall provide the ability to create a temporary identity (i .e . John Doe) for the patient .
0  The system shall provide the ability to reconcile temporary identity assignments after care has been initiated  and further information becomes available .
0  Statement\: Receive an account number from the hospital ADT system without complete supporting demographics  in order to facilitate patient care before registration is complete .
0  Description\: The registration process  including the verification of full demographics data  insurance  contact information  etc is frequently time consuming .
0  To facilitate patient care in emergency situations  the system must be interoperable with other hospital systems in a time critical manner .
0  In order to support interoperability with other hospital systems  for such tasks as medication or other order entry the system should be able to  in a time critical manner  receive an account number from the hospital ADT system  or alternatively  generate an account number in concert with the hospital system .
0  The system shall provide the ability to receive an account number from the hospital or other ADT system  before additional identifying data is known .
0  The system may generate a temporary account number for emergent orders and other interoperability need  in the absence of an account number from the hospital or other ADT system .
0  Statement\: Merge the record begun in the EDIS with the formal registration in an ADT system .
0  Instead  a hospital or other ADT system is used to capture this data which is then transferred or linked to the EDIS along with the account number generated for the visit .
0  The system shall provide a means to capture data from the hospital ADT system .
0  The system should merge registrations automatically based upon certain rules .
0  The system shall provide a means to manually merge registrations if automated merge fails or is not employed .
0  Statement\: Incorporate clinical data and documentation from external sources .
0  Description\: Mechanisms for incorporating external clinical data and documentation (including identification of source) such as image documents and other clinically relevant data are available .
0  Data incorporated through these mechanisms is presented alongside locally captured documentation and notes wherever appropriate .
0  In the ED  consultants providers  EMS providers  social workers providers  respiratory therapists providers  and a number of other providers may not use the EDIS to document care .
0  Therefore  a method should be available to capture or link these documents to the ED visit .
0  Data managed outside of the EDIS by other providers and systems should be available to providers in the ED .
0  This data must be linked to the patients medical record and viewable to providers in the ED .
0  The system shall provide the ability to capture external data and documentation .
0  IF lab results are received through an electronic interface  THEN the system shall receive and store the data into the patient record .
0  IF lab results are received through an electronic interface  THEN the system shall display them upon request .
0  The system should provide the ability to receive scanned documents  store scanned documents and display scanned documents as images .
0  The system may provide the ability to store imaged documents or reference the imaged documents via links to imaging systems .
0  The system shall provide the ability to receive text-based externally-sourced documents and reports  store text-based externally-sourced documents and reports and present text-based externally-sourced documents and reports .
0  The system may provide the ability to receive clinical result images  store clinical result images and display clinical result images (such as radiological images) received from an external source .
0  The system may provide the ability to receive other forms of clinical results  store other forms of clinical results and display other forms of clinical results (such as wave files of EKG tracings) received through from an interface with an external source .
0  The system may provide the ability to receive present medication details  store present medication details and display present medication details from an external source .
0  The system should provide the ability to receive  store and display present structured text-based reports received from an external source .
0  The system should provide a means to link externally stored EMS data to the patient record .
0  The system may provide a means to import the EMS run sheet .
0  If electronic capture is not available for EMS data  the system may allow EMS personnel to input EMS data into the system .
0  The system may provide a means to electronically capture file and audio file of a verbal EMS report .
0  Statement\: Capture EMS data electronically including telemetry  vital sign measurements  procedures performed and both structured and non-structured clinical observations .
