1  Since these transactions are on-line to the issuer, the issuer has the opportunity to lock the card or the application. These transactions are not available to a card that has already been locked . 
0  Card issuers must inform their cardholders as to which currencies they support in electronic purses. . 
0  Load acquirers must determine the currencies that they must support for load transaction. . 
0  The CEP application must contain data that indicates the presence of a linked financial institution. If a linked financial institution is established for the CEP application, then linked loads must be allowed and data in the application must indicate whether linked loads are supported. . 
0  Flexibility is required to accommodate the variety of environments where unlinked loads may be implemented. As a result the design specification must not preclude dual-leg transactions from taking place either sequentially or in parallel. The design of a given implementation will vary depending on the device host and network capabilities. . 
0  The card issuer must establish its policies for assigning and adjusting slot maximum balances. These policies may require the card issuer to maintain a card database. . 
0  Currency exchange rate fluctuations may increase the card issuers liability. The card issuer must be able to adjust maximum balances to bring them in line with their policies. The card issuer may update the maximum balances as part of a load, a partial unload, and a currency exchange transaction. On a currency exchange transaction, only the crypto currency maximum balance may be updated. 
0  A CEP card may contain currencies that the load acquirer does not support. As a result, load devices must use the alphabetic issuer-supplied currency code and currency exponent from the CEP slot(s) to display the source amounts for the currency conversion transaction. 
0  Card issuers must provide an alphabetic currency code in each message that establishes a new currency. This alphabetic currency code and the currency exponent will be used by the load device to display currency balances. This allows the cardholder to identify the currency being displayed. 
0  All on-line messages must have the ability to include card issuer discretionary data from the CEP card. 
0  The card issuer must notify the cardholder if the assessment of service fees by the card issuer during the currency exchange transaction may result in a balance of zero after the transaction has completed. 
0  The card issuer must have the ability to deactivate a CEP application in the response to a load or currency exchange transaction. 
0  The CEP card may support multiple currencies. Each currency occupies a lot within the CEP. The slots are defined by the currency supported. The currency for an individual slot is determined during load or currency exchange. Currency exchange could apply to a single slot, and then only for the total balance. 
0  A single currency cannot occupy more than one slot. The CEP card must not permit a slot to be assigned a currency if another slot in the CEP card has already been assigned to that currency.
0  The CEP card limits each slot to a maximum balance. The maximum balance for a slot is established when a currency is assigned to the slot, and is determined externally by the card issuer or by CEP card data which indicates a maximum balance in a reference currency. There is no requirement that all slot maximums have the same relative value, and there is no requirement for the card to maintain a maximum total value. 
1  Only one version of the CA public key is required in the card. This requires that the PSAMs with which the CEP card exchanges cryptograms must be capable of generating and validating cryptograms using the relevant keys from all current cards . 
1  Two-way, or mutual, authentication, where the card authenticates the terminal and the terminal authenticates the card for each transaction, must be performed for off-line transactions . 
1  For increased security and convenience, asymmetric cryptography must be used as the authentication security for off-line transactions . 
1  The card must authenticate the terminal at the point of sale, ensuring that it is genuine and valid, and use a two-way authentication process . 
1  The terminal must authenticate the card and the transaction at the point of sale, ensuring that they are genuine and valid . 
1  The terminal must participate in a two-way authentication process with the card . 
1  For cancel last purchase transactions, the terminal must validate the card and sign the cancellation . 
1  The terminal must secure transactions by retaining the card symmetric MACing key signature as part of the transaction . 
1  The terminal must generate a symmetric MACing key signature and send it to the merchant acquirer . 
1  Incremental purchase transactions must use two-way authentication for the initial session authentication, and at least one-way, with the terminal authenticating the card, for the remaining increments or some of the remaining increments . 
1  The issuer host must authenticate the card upon the load or unload request . 
1  The card must authenticate the issuer host upon the response to the request . 
1  A proof must be sent to the load acquirer that a load or unload occurred to avoid repudiation . 
1  The management of keys must be accomplished in a secure, certified environment . 
1  There may be multiple certification authorities that manage keys for the system, including the possibility of one overall highest level certification authority (perhaps on an international level), and domestic certification authorities for each country or region . 
1  The system must protect the integrity of key transaction data including transaction identification, currency code and amount. If tampering is suspected, the system must cause the transaction to fail . 
0  Expired cards must not be used for loading electronic value.
0  The time period during which a cardholder can unload electronic value, perform a purchase or a currency exchange from an expired card may be determined by each issuer. 
0  Consumers must be able to load electronic value to their cards at any participating load device, regardless of the location, provided that the currency that is requested is supported by the acquirer and the card issuer. 
1  Funds issuers must accept funds authorization requests, regardless of the load currency type, as permitted . 
0  Load devices that are available to the general public should support multiple sources of funding and support both linked and unlinked loads. . 
1  Authorizations for load transactions require a form of cardholder authentication for funds requests . 
1  The load device must support on-line PIN encryption or off-line PIN verification . 
1  The load device which supports only off-line PIN verification must support both the off-line PIN encryption method and the off-line PIN plain text verification method as defined in EMV . 
1  Unload transactions do not require cardholder authentication. (However, an acquirer devices may be configured such that authentication is required for access)
0  The architecture for the electronic purse should not preclude the eventual deployment of a variety of devices to meet the needs of many card acceptance environments. Unload must not be precluded from being supported on any or all of these devices at the option of the acquirer .
